Season,DayNum,TeamIdA,ScoreA,TeamIdB,ScoreB,SeedA,SeedB,WinRatioA,GapAvgA,WinRatioB,GapAvgB,SeedDiff,WinRatioDiff,GapAvgDiff,ScoreDiff,WinA
2016,136,1114,85,1345,83,12,5,0.8709677419354839,9.935483870967742,0.7647058823529411,13.147058823529413,7,0.10626185958254275,-3.211574952561671,2,1
2016,136,1139,71,1403,61,9,8,0.6774193548387096,9.419354838709678,0.6129032258064516,2.5483870967741935,1,0.06451612903225801,6.870967741935484,10,1
2016,136,1163,74,1160,67,9,8,0.7058823529411765,10.323529411764707,0.65625,4.75,1,0.049632352941176516,5.5735294117647065,7,1
2016,136,1181,93,1423,85,4,13,0.696969696969697,9.393939393939394,0.7666666666666667,6.366666666666666,-9,-0.0696969696969697,3.0272727272727282,8,1
2016,136,1211,68,1371,52,11,6,0.78125,12.75,0.7575757575757576,7.0606060606060606,5,0.02367424242424243,5.6893939393939394,16,1
2016,136,1231,99,1151,74,5,12,0.78125,13.374999999999998,0.84375,7.6875,-7,-0.0625,5.687499999999998,25,1
2016,136,1235,94,1233,81,4,13,0.65625,6.875,0.6875,5.9375,-9,-0.03125,0.9375,13,1
2016,136,1242,105,1122,79,1,16,0.8787878787878788,12.696969696969697,0.48484848484848486,-2.3636363636363638,-15,0.3939393939393939,15.06060606060606,26,1
2016,136,1246,85,1392,57,4,13,0.7647058823529411,11.411764705882353,0.8,10.266666666666667,-9,-0.03529411764705892,1.1450980392156858,28,1
2016,136,1274,79,1138,72,3,14,0.78125,8.8125,0.5757575757575758,0.6666666666666659,-11,0.2054924242424242,8.145833333333334,7,1
2016,136,1314,83,1195,67,1,16,0.8235294117647058,12.705882352941176,0.5517241379310345,2.7241379310344827,-15,0.27180527383367137,9.981744421906694,16,1
2016,136,1344,70,1425,69,9,8,0.696969696969697,4.242424242424241,0.6363636363636364,6.090909090909091,1,0.06060606060606066,-1.8484848484848495,1,1
2016,136,1428,80,1201,69,3,14,0.7575757575757576,7.484848484848484,0.71875,3.468749999999999,-11,0.03882575757575757,4.016098484848485,11,1
2016,136,1438,81,1214,45,1,16,0.7878787878787878,10.696969696969697,0.6666666666666666,0.9,-15,0.12121212121212122,9.796969696969697,36,1
2016,136,1455,65,1112,55,11,6,0.7419354838709677,13.709677419354838,0.7575757575757576,12.212121212121215,5,-0.01564027370478982,1.4975562072336235,10,1
2016,136,1463,79,1124,75,12,5,0.7777777777777778,10.962962962962964,0.65625,6.6875,7,0.12152777777777779,4.275462962962964,4,1
2016,137,1218,77,1143,66,13,4,0.8333333333333334,10.8,0.696969696969697,8.090909090909092,9,0.13636363636363635,2.709090909090909,11,1
2016,137,1234,72,1396,70,7,10,0.6774193548387096,9.387096774193548,0.65625,1.2187499999999991,-3,0.02116935483870963,8.168346774193548,2,1
2016,137,1268,79,1355,74,5,12,0.75,9.125,0.7741935483870968,7.032258064516129,-7,-0.024193548387096753,2.092741935483871,5,1
2016,137,1292,90,1277,81,15,2,0.7096774193548387,4.096774193548387,0.8529411764705882,16.38235294117647,13,-0.14326375711574946,-12.285578747628083,9,1
2016,137,1320,75,1400,72,11,6,0.6363636363636364,4.636363636363637,0.625,3.28125,5,0.011363636363636354,1.3551136363636367,3,1
2016,137,1323,70,1276,63,6,11,0.65625,5.125,0.6363636363636364,6.242424242424244,-5,0.019886363636363646,-1.117424242424244,7,1
2016,137,1328,82,1167,68,2,15,0.78125,9.96875,0.7241379310344828,8.482758620689655,-13,0.05711206896551724,1.4859913793103452,14,1
2016,137,1332,91,1221,52,1,16,0.8181818181818182,9.151515151515152,0.42424242424242425,-4.333333333333333,-15,0.393939393939394,13.484848484848484,39,1
2016,137,1372,70,1452,56,14,3,0.8214285714285714,15.285714285714283,0.7647058823529411,12.588235294117647,11,0.05672268907563027,2.697478991596636,14,1
2016,137,1386,78,1153,76,8,9,0.7941176470588235,7.676470588235294,0.6875,10.312499999999998,-1,0.10661764705882348,-2.636029411764704,2,1
2016,137,1393,70,1173,51,10,7,0.59375,4.5,0.78125,7.375,3,-0.1875,-2.875,19,1
2016,137,1401,92,1453,65,3,14,0.7647058823529411,10.382352941176471,0.6363636363636364,2.696969696969697,-11,0.12834224598930477,7.685383244206774,27,1
2016,137,1433,75,1333,67,10,7,0.7058823529411765,9.911764705882353,0.6,1.4333333333333333,3,0.10588235294117654,8.47843137254902,8,1
2016,137,1437,86,1421,56,2,15,0.8529411764705882,13.264705882352942,0.6451612903225806,5.451612903225806,-13,0.20777988614800758,7.813092979127136,30,1
2016,137,1458,47,1338,43,7,10,0.625,4.3125,0.6451612903225806,7.064516129032258,-3,-0.020161290322580627,-2.752016129032258,4,1
2016,137,1462,71,1451,53,2,15,0.84375,10.3125,0.7419354838709677,6.064516129032259,-13,0.10181451612903225,4.247983870967741,18,1
2016,138,1181,71,1463,64,4,12,0.696969696969697,9.393939393939394,0.7777777777777778,10.962962962962964,-8,-0.08080808080808077,-1.5690235690235692,7,1
2016,138,1211,82,1428,59,11,3,0.78125,12.75,0.7575757575757576,7.484848484848484,8,0.02367424242424243,5.265151515151516,23,1
2016,138,1231,73,1246,67,5,4,0.78125,13.374999999999998,0.7647058823529411,11.411764705882353,1,0.016544117647058876,1.963235294117645,6,1
2016,138,1235,78,1114,61,4,12,0.65625,6.875,0.8709677419354839,9.935483870967742,-8,-0.21471774193548387,-3.060483870967742,17,1
2016,138,1242,73,1163,61,1,9,0.8787878787878788,12.696969696969697,0.7058823529411765,10.323529411764707,-8,0.17290552584670227,2.3734402852049907,12,1
2016,138,1274,65,1455,57,3,11,0.78125,8.8125,0.7419354838709677,13.709677419354838,-8,0.03931451612903225,-4.897177419354838,8,1
2016,138,1314,85,1344,66,1,9,0.8235294117647058,12.705882352941176,0.696969696969697,4.242424242424241,-8,0.12655971479500883,8.463458110516935,19,1
2016,138,1438,77,1139,69,1,9,0.7878787878787878,10.696969696969697,0.6774193548387096,9.419354838709678,-8,0.11045943304007821,1.2776148582600193,8,1
2016,139,1268,73,1218,60,5,13,0.75,9.125,0.8333333333333334,10.8,-8,-0.08333333333333337,-1.6750000000000007,13,1
2016,139,1323,76,1372,75,6,14,0.65625,5.125,0.8214285714285714,15.285714285714283,-8,-0.1651785714285714,-10.160714285714283,1,1
2016,139,1328,85,1433,81,2,10,0.78125,9.96875,0.7058823529411765,9.911764705882353,-8,0.07536764705882348,0.056985294117646745,4,1
2016,139,1332,69,1386,64,1,8,0.8181818181818182,9.151515151515152,0.7941176470588235,7.676470588235294,-7,0.02406417112299475,1.475044563279858,5,1
2016,139,1393,75,1292,50,10,15,0.59375,4.5,0.7096774193548387,4.096774193548387,-5,-0.11592741935483875,0.403225806451613,25,1
2016,139,1401,92,1320,88,3,11,0.7647058823529411,10.382352941176471,0.6363636363636364,4.636363636363637,-8,0.12834224598930477,5.745989304812834,4,1
2016,139,1437,87,1234,68,2,7,0.8529411764705882,13.264705882352942,0.6774193548387096,9.387096774193548,-5,0.17552182163187857,3.877609108159394,19,1
2016,139,1458,66,1462,63,7,2,0.625,4.3125,0.84375,10.3125,5,-0.21875,-6.0,3,1
2016,143,1242,79,1268,63,1,5,0.8787878787878788,12.696969696969697,0.75,9.125,-4,0.12878787878787878,3.5719696969696972,16,1
2016,143,1328,77,1401,63,2,3,0.78125,9.96875,0.7647058823529411,10.382352941176471,-1,0.016544117647058876,-0.413602941176471,14,1
2016,143,1332,82,1181,68,1,4,0.8181818181818182,9.151515151515152,0.696969696969697,9.393939393939394,-3,0.12121212121212122,-0.2424242424242422,14,1
2016,143,1437,92,1274,69,2,3,0.8529411764705882,13.264705882352942,0.78125,8.8125,-1,0.0716911764705882,4.452205882352942,23,1
2016,144,1314,101,1231,86,1,5,0.8235294117647058,12.705882352941176,0.78125,13.374999999999998,-4,0.04227941176470584,-0.6691176470588225,15,1
2016,144,1323,61,1458,56,6,7,0.65625,5.125,0.625,4.3125,-1,0.03125,0.8125,5,1
2016,144,1393,63,1211,60,10,11,0.59375,4.5,0.78125,12.75,-1,-0.1875,-8.25,3,1
2016,144,1438,84,1235,71,1,4,0.7878787878787878,10.696969696969697,0.65625,6.875,-3,0.13162878787878785,3.8219696969696972,13,1
2016,145,1328,80,1332,68,2,1,0.78125,9.96875,0.8181818181818182,9.151515151515152,1,-0.03693181818181823,0.8172348484848477,12,1
2016,145,1437,64,1242,59,2,1,0.8529411764705882,13.264705882352942,0.8787878787878788,12.696969696969697,1,-0.025846702317290582,0.5677361853832448,5,1
2016,146,1314,88,1323,74,1,6,0.8235294117647058,12.705882352941176,0.65625,5.125,-5,0.16727941176470584,7.580882352941176,14,1
2016,146,1393,68,1438,62,10,1,0.59375,4.5,0.7878787878787878,10.696969696969697,9,-0.19412878787878785,-6.196969696969697,6,1
2016,152,1314,83,1393,66,1,10,0.8235294117647058,12.705882352941176,0.59375,4.5,-9,0.22977941176470584,8.205882352941176,17,1
2016,152,1437,95,1328,51,2,2,0.8529411764705882,13.264705882352942,0.78125,9.96875,0,0.0716911764705882,3.295955882352942,44,1
2016,154,1437,77,1314,74,2,1,0.8529411764705882,13.264705882352942,0.8235294117647058,12.705882352941176,1,0.02941176470588236,0.5588235294117663,3,1
2017,134,1243,95,1448,88,11,11,0.6060606060606061,4.787878787878788,0.59375,4.75,0,0.012310606060606077,0.03787878787878807,7,1
2017,134,1291,67,1309,66,16,16,0.5588235294117647,-0.2647058823529412,0.6071428571428571,1.3214285714285714,0,-0.048319327731092376,-1.5861344537815125,1,1
2017,135,1413,67,1300,63,16,16,0.625,0.5,0.7333333333333333,9.433333333333334,0,-0.10833333333333328,-8.933333333333334,4,1
2017,135,1425,75,1344,71,11,11,0.7272727272727273,5.515151515151516,0.625,3.625,0,0.10227272727272729,1.8901515151515156,4,1
2017,136,1112,100,1315,82,2,15,0.8823529411764706,10.823529411764707,0.6785714285714286,4.3928571428571415,-13,0.20378151260504196,6.430672268907565,18,1
2017,136,1139,76,1457,64,4,13,0.7419354838709677,7.903225806451613,0.8,8.1,-9,-0.058064516129032295,-0.19677419354838666,12,1
2017,136,1196,80,1190,65,4,13,0.75,11.71875,0.78125,10.1875,-9,-0.03125,1.53125,15,1
2017,136,1199,86,1195,80,3,14,0.7575757575757576,11.18181818181818,0.7666666666666667,6.066666666666666,-11,-0.00909090909090915,5.1151515151515135,6,1
2017,136,1211,66,1355,46,1,16,0.9696969696969697,23.424242424242426,0.5,-1.0625,-15,0.4696969696969697,24.486742424242426,20,1
2017,136,1235,84,1305,73,5,12,0.696969696969697,8.878787878787879,0.8235294117647058,9.029411764705882,-7,-0.12655971479500883,-0.15062388591800335,11,1
2017,136,1292,81,1278,72,12,5,0.8787878787878788,10.909090909090908,0.7272727272727273,6.181818181818182,7,0.1515151515151515,4.727272727272727,9,1
2017,136,1321,68,1435,66,8,9,0.6764705882352942,6.029411764705882,0.5588235294117647,3.1176470588235294,-1,0.11764705882352944,2.911764705882353,2,1
2017,136,1323,60,1343,58,5,12,0.7352941176470589,8.794117647058824,0.7857142857142857,8.785714285714286,-7,-0.05042016806722682,0.008403361344537785,2,1
2017,136,1345,80,1436,70,4,13,0.78125,12.96875,0.8484848484848485,10.545454545454545,-9,-0.06723484848484851,2.423295454545455,10,1
2017,136,1388,85,1433,77,7,10,0.875,15.5,0.7647058823529411,8.264705882352942,-3,0.11029411764705888,7.235294117647058,8,1
2017,136,1437,76,1291,56,1,16,0.9117647058823529,14.882352941176471,0.5588235294117647,-0.2647058823529412,-15,0.3529411764705882,15.147058823529413,20,1
2017,136,1438,76,1423,71,5,12,0.6875,10.96875,0.84375,9.03125,-7,-0.15625,1.9375,5,1
2017,136,1452,86,1137,80,4,13,0.7647058823529411,15.647058823529411,0.7647058823529411,8.794117647058824,-9,0.0,6.852941176470587,6,1
2017,136,1458,84,1439,74,8,9,0.7352941176470589,10.529411764705882,0.6875,4.84375,-1,0.047794117647058876,5.685661764705882,10,1
2017,136,1462,76,1268,65,11,6,0.6176470588235294,3.264705882352941,0.7419354838709677,5.0,5,-0.12428842504743831,-1.7352941176470589,11,1
2017,137,1116,77,1371,71,8,9,0.7352941176470589,5.794117647058823,0.65625,3.1249999999999996,-1,0.07904411764705888,2.669117647058824,6,1
2017,137,1124,91,1308,73,3,14,0.7741935483870968,8.580645161290322,0.8333333333333334,9.366666666666667,-11,-0.05913978494623662,-0.7860215053763451,18,1
2017,137,1153,75,1243,61,6,11,0.8529411764705882,13.647058823529411,0.6060606060606061,4.787878787878788,-5,0.24688057040998213,8.859180035650624,14,1
2017,137,1181,87,1407,65,2,15,0.7714285714285715,10.828571428571431,0.5882352941176471,3.6176470588235294,-13,0.18319327731092439,7.210924369747902,22,1
2017,137,1242,100,1413,62,1,16,0.875,10.34375,0.625,0.5,-15,0.25,9.84375,38,1
2017,137,1246,79,1297,70,2,15,0.8529411764705882,14.352941176470589,0.6875,3.03125,-13,0.1654411764705882,11.321691176470589,9,1
2017,137,1257,78,1240,63,2,15,0.75,11.6875,0.5625,0.875,-13,0.1875,10.8125,15,1
2017,137,1276,92,1329,91,7,10,0.6857142857142857,9.257142857142858,0.6129032258064516,7.225806451612903,-3,0.0728110599078341,2.031336405529955,1,1
2017,137,1277,78,1274,58,9,8,0.5757575757575758,3.3636363636363638,0.65625,5.6875,1,-0.0804924242424242,-2.3238636363636362,20,1
2017,137,1314,103,1411,64,1,16,0.7878787878787878,13.424242424242426,0.6764705882352942,2.588235294117648,-15,0.11140819964349369,10.836007130124777,39,1
2017,137,1332,93,1233,77,3,14,0.8484848484848485,13.303030303030303,0.6470588235294118,4.117647058823529,-11,0.2014260249554367,9.185383244206774,16,1
2017,137,1348,84,1166,72,11,6,0.7272727272727273,8.484848484848484,0.7272727272727273,8.93939393939394,5,0.0,-0.45454545454545503,12,1
2017,137,1376,93,1266,73,7,10,0.6774193548387096,6.935483870967742,0.6129032258064516,7.516129032258065,-3,0.06451612903225801,-0.580645161290323,20,1
2017,137,1417,97,1245,80,3,14,0.8787878787878788,15.030303030303031,0.6176470588235294,3.088235294117648,-11,0.26114081996434935,11.942067736185383,17,1
2017,137,1425,66,1374,65,11,6,0.7272727272727273,5.515151515151516,0.8823529411764706,14.705882352941176,5,-0.15508021390374327,-9.19073083778966,1,1
2017,137,1455,64,1173,58,10,7,0.8787878787878788,19.303030303030305,0.7666666666666667,9.2,3,0.11212121212121207,10.103030303030305,6,1
2017,138,1112,69,1388,60,2,7,0.8823529411764706,10.823529411764707,0.875,15.5,-5,0.007352941176470562,-4.6764705882352935,9,1
2017,138,1139,74,1292,65,4,12,0.7419354838709677,7.903225806451613,0.8787878787878788,10.909090909090908,-8,-0.13685239491691104,-3.0058651026392953,9,1
2017,138,1196,65,1438,39,4,5,0.75,11.71875,0.6875,10.96875,-1,0.0625,0.75,26,1
2017,138,1211,79,1321,73,1,8,0.9696969696969697,23.424242424242426,0.6764705882352942,6.029411764705882,-7,0.29322638146167557,17.394830659536545,6,1
2017,138,1345,80,1235,76,4,5,0.78125,12.96875,0.696969696969697,8.878787878787879,-1,0.08428030303030298,4.089962121212121,4,1
2017,138,1452,83,1323,71,4,5,0.7647058823529411,15.647058823529411,0.7352941176470589,8.794117647058824,-1,0.02941176470588225,6.852941176470587,12,1
2017,138,1458,65,1437,62,8,1,0.7352941176470589,10.529411764705882,0.9117647058823529,14.882352941176471,7,-0.17647058823529405,-4.352941176470589,3,1
2017,138,1462,91,1199,66,11,3,0.6176470588235294,3.264705882352941,0.7575757575757576,11.18181818181818,8,-0.13992869875222813,-7.917112299465239,25,1
2017,139,1124,82,1425,78,3,11,0.7741935483870968,8.580645161290322,0.7272727272727273,5.515151515151516,-8,0.04692082111436946,3.0654936461388065,4,1
2017,139,1242,90,1277,70,1,9,0.875,10.34375,0.5757575757575758,3.3636363636363638,-8,0.2992424242424242,6.980113636363637,20,1
2017,139,1246,65,1455,62,2,10,0.8529411764705882,14.352941176470589,0.8787878787878788,19.303030303030305,-8,-0.025846702317290582,-4.950089126559716,3,1
2017,139,1276,73,1257,69,7,2,0.6857142857142857,9.257142857142858,0.75,11.6875,5,-0.06428571428571428,-2.430357142857142,4,1
2017,139,1314,72,1116,65,1,8,0.7878787878787878,13.424242424242426,0.7352941176470589,5.794117647058823,-7,0.05258467023172897,7.630124777183602,7,1
2017,139,1332,75,1348,72,3,11,0.8484848484848485,13.303030303030303,0.7272727272727273,8.484848484848484,-8,0.12121212121212122,4.818181818181818,3,1
2017,139,1376,88,1181,81,7,2,0.6774193548387096,6.935483870967742,0.7714285714285715,10.828571428571431,5,-0.09400921658986183,-3.893087557603689,7,1
2017,139,1417,79,1153,67,3,6,0.8787878787878788,15.030303030303031,0.8529411764705882,13.647058823529411,-3,0.025846702317290582,1.38324420677362,12,1
2017,143,1211,61,1452,58,1,4,0.9696969696969697,23.424242424242426,0.7647058823529411,15.647058823529411,-3,0.2049910873440286,7.777183600713014,3,1
2017,143,1242,98,1345,66,1,4,0.875,10.34375,0.78125,12.96875,-3,0.09375,-2.625,32,1
2017,143,1332,69,1276,68,3,7,0.8484848484848485,13.303030303030303,0.6857142857142857,9.257142857142858,-4,0.1627705627705628,4.045887445887445,1,1
2017,143,1462,73,1112,71,11,2,0.6176470588235294,3.264705882352941,0.8823529411764706,10.823529411764707,9,-0.2647058823529411,-7.558823529411765,2,1
2017,144,1196,84,1458,83,4,8,0.75,11.71875,0.7352941176470589,10.529411764705882,-4,0.014705882352941124,1.1893382352941178,1,1
2017,144,1246,86,1417,75,2,3,0.8529411764705882,14.352941176470589,0.8787878787878788,15.030303030303031,-1,-0.025846702317290582,-0.6773618538324424,11,1
2017,144,1314,92,1139,80,1,4,0.7878787878787878,13.424242424242426,0.7419354838709677,7.903225806451613,-3,0.045943304007820096,5.521016617790813,12,1
2017,144,1376,70,1124,50,7,3,0.6774193548387096,6.935483870967742,0.7741935483870968,8.580645161290322,4,-0.09677419354838712,-1.64516129032258,20,1
2017,145,1211,83,1462,59,1,11,0.9696969696969697,23.424242424242426,0.6176470588235294,3.264705882352941,-10,0.3520499108734403,20.159536541889484,24,1
2017,145,1332,74,1242,60,3,1,0.8484848484848485,13.303030303030303,0.875,10.34375,2,-0.02651515151515149,2.9592803030303028,14,1
2017,146,1314,75,1246,73,1,2,0.7878787878787878,13.424242424242426,0.8529411764705882,14.352941176470589,-1,-0.06506238859180036,-0.9286987522281631,2,1
2017,146,1376,77,1196,70,7,4,0.6774193548387096,6.935483870967742,0.75,11.71875,3,-0.07258064516129037,-4.783266129032258,7,1
2017,152,1211,77,1376,73,1,7,0.9696969696969697,23.424242424242426,0.6774193548387096,6.935483870967742,-6,0.2922776148582601,16.488758553274685,4,1
2017,152,1314,77,1332,76,1,3,0.7878787878787878,13.424242424242426,0.8484848484848485,13.303030303030303,-2,-0.06060606060606066,0.12121212121212288,1,1
2017,154,1314,71,1211,65,1,1,0.7878787878787878,13.424242424242426,0.9696969696969697,23.424242424242426,0,-0.18181818181818188,-10.0,6,1
2018,134,1347,71,1254,61,16,16,0.625,2.0625,0.5151515151515151,-0.12121212121212122,0,0.10984848484848486,2.183712121212121,10,1
2018,134,1382,65,1417,58,11,11,0.78125,6.90625,0.65625,5.59375,0,0.125,1.3125,7,1
2018,135,1393,60,1113,56,11,11,0.6060606060606061,3.0,0.6451612903225806,8.193548387096774,0,-0.03910068426197455,-5.193548387096774,4,1
2018,135,1411,64,1300,46,16,16,0.4411764705882353,-2.088235294117647,0.5161290322580645,-0.3225806451612903,0,-0.07495256166982922,-1.765654648956357,18,1
2018,136,1104,86,1439,83,9,8,0.5588235294117647,2.3823529411764706,0.65625,7.968750000000002,1,-0.09742647058823528,-5.586397058823531,3,1
2018,136,1138,89,1112,68,13,4,0.7575757575757576,8.181818181818182,0.7941176470588235,9.705882352941176,9,-0.036541889483065915,-1.524064171122994,21,1
2018,136,1181,89,1233,67,2,15,0.7878787878787878,15.090909090909092,0.6060606060606061,3.696969696969697,-13,0.18181818181818177,11.393939393939394,22,1
2018,136,1196,77,1382,62,6,11,0.625,6.625,0.78125,6.90625,-5,-0.15625,-0.28125,15,1
2018,136,1211,68,1422,64,4,13,0.8823529411764706,17.38235294117647,0.7741935483870968,8.806451612903226,-9,0.10815939278937381,8.575901328273245,4,1
2018,136,1222,67,1361,65,6,11,0.7878787878787878,12.515151515151516,0.6774193548387096,8.64516129032258,-5,0.11045943304007821,3.8699902248289355,2,1
2018,136,1242,76,1335,60,1,16,0.7941176470588235,10.558823529411763,0.7419354838709677,6.096774193548387,-15,0.052182163187855735,4.462049335863376,16,1
2018,136,1246,78,1172,73,5,12,0.7058823529411765,6.4411764705882355,0.65625,8.875,-7,0.049632352941176516,-2.4338235294117645,5,1
2018,136,1260,64,1274,62,11,6,0.84375,9.65625,0.7096774193548387,6.129032258064516,5,0.13407258064516125,3.527217741935484,2,1
2018,136,1276,61,1285,47,3,14,0.7941176470588235,10.117647058823529,0.7741935483870968,9.258064516129032,-11,0.01992409867172673,0.859582542694497,14,1
2018,136,1326,81,1355,73,5,12,0.75,9.125,0.8,7.733333333333333,-7,-0.050000000000000044,1.3916666666666666,8,1
2018,136,1348,83,1328,78,7,10,0.78125,8.28125,0.5806451612903226,3.5161290322580645,-3,0.20060483870967738,4.765120967741936,5,1
2018,136,1371,94,1301,83,8,9,0.65625,5.6875,0.65625,6.75,-1,0.0,-1.0625,11,1
2018,136,1397,73,1460,47,3,14,0.7575757575757576,7.818181818181818,0.71875,5.15625,-11,0.03882575757575757,2.6619318181818183,26,1
2018,136,1403,70,1372,60,3,14,0.7272727272727273,10.545454545454545,0.8,9.766666666666667,-11,-0.07272727272727275,0.7787878787878775,10,1
2018,136,1437,87,1347,61,1,16,0.8823529411764706,16.176470588235293,0.625,2.0625,-15,0.25735294117647056,14.113970588235293,26,1
2018,137,1120,62,1158,58,4,13,0.78125,10.0625,0.7741935483870968,5.419354838709677,-9,0.007056451612903247,4.643145161290323,4,1
2018,137,1139,79,1116,62,10,7,0.6060606060606061,6.333333333333333,0.6764705882352942,5.5588235294117645,3,-0.07040998217468808,0.7745098039215685,17,1
2018,137,1153,68,1209,53,2,15,0.8823529411764706,17.323529411764707,0.6875,6.65625,-13,0.19485294117647056,10.667279411764707,15,1
2018,137,1155,79,1308,68,5,12,0.71875,7.46875,0.8333333333333334,10.866666666666667,-7,-0.11458333333333337,-3.397916666666667,11,1
2018,137,1199,67,1281,54,9,8,0.6451612903225806,7.290322580645161,0.6129032258064516,5.193548387096774,1,0.032258064516129004,2.096774193548387,13,1
2018,137,1243,69,1166,59,9,8,0.6666666666666666,4.484848484848484,0.6451612903225806,8.838709677419354,1,0.021505376344086002,-4.35386119257087,10,1
2018,137,1267,81,1455,75,13,4,0.696969696969697,4.515151515151516,0.78125,11.65625,9,-0.08428030303030298,-7.141098484848484,6,1
2018,137,1277,82,1137,78,3,14,0.8787878787878788,16.181818181818183,0.7352941176470589,8.294117647058824,-11,0.1434937611408199,7.887700534759359,4,1
2018,137,1305,87,1400,83,7,10,0.7941176470588235,10.205882352941176,0.5757575757575758,3.5151515151515147,-3,0.21836007130124768,6.690730837789661,4,1
2018,137,1314,84,1252,66,2,15,0.7142857142857143,8.857142857142858,0.6896551724137931,2.3793103448275863,-13,0.024630541871921152,6.477832512315271,18,1
2018,137,1345,74,1168,48,2,15,0.8235294117647058,15.5,0.6206896551724138,1.0,-13,0.20283975659229203,14.5,26,1
2018,137,1393,57,1395,52,11,6,0.6060606060606061,3.0,0.65625,7.0625,5,-0.05018939393939392,-4.0625,5,1
2018,137,1401,73,1344,69,7,10,0.625,5.1875,0.6176470588235294,1.0294117647058822,-3,0.007352941176470562,4.158088235294118,4,1
2018,137,1420,74,1438,54,16,1,0.6774193548387096,1.5161290322580645,0.9393939393939394,14.151515151515152,15,-0.2619745845552298,-12.635386119257088,20,1
2018,137,1452,85,1293,68,5,12,0.7058823529411765,10.617647058823529,0.8275862068965517,11.344827586206897,-7,-0.1217038539553752,-0.7271805273833678,17,1
2018,137,1462,102,1411,83,1,16,0.8484848484848485,9.787878787878787,0.4411764705882353,-2.088235294117647,-15,0.4073083778966132,11.876114081996434,19,1
2018,138,1181,87,1348,62,2,7,0.7878787878787878,15.090909090909092,0.78125,8.28125,-5,0.006628787878787845,6.809659090909092,25,1
2018,138,1211,90,1326,84,4,5,0.8823529411764706,17.38235294117647,0.75,9.125,-1,0.13235294117647056,8.257352941176471,6,1
2018,138,1242,83,1371,79,1,8,0.7941176470588235,10.558823529411763,0.65625,5.6875,-7,0.13786764705882348,4.871323529411763,4,1
2018,138,1246,95,1138,75,5,13,0.7058823529411765,6.4411764705882355,0.7575757575757576,8.181818181818182,-8,-0.05169340463458105,-1.7406417112299462,20,1
2018,138,1260,63,1397,62,11,3,0.84375,9.65625,0.7575757575757576,7.818181818181818,8,0.08617424242424243,1.8380681818181817,1,1
2018,138,1276,64,1222,63,3,6,0.7941176470588235,10.117647058823529,0.7878787878787878,12.515151515151516,-3,0.0062388591800356386,-2.3975044563279866,1,1
2018,138,1403,69,1196,66,3,6,0.7272727272727273,10.545454545454545,0.625,6.625,-3,0.10227272727272729,3.920454545454545,3,1
2018,138,1437,81,1104,58,1,9,0.8823529411764706,16.176470588235293,0.5588235294117647,2.3823529411764706,-8,0.32352941176470584,13.794117647058822,23,1
2018,139,1155,84,1120,53,5,4,0.71875,7.46875,0.78125,10.0625,1,-0.0625,-2.59375,31,1
2018,139,1199,75,1462,70,9,1,0.6451612903225806,7.290322580645161,0.8484848484848485,9.787878787878787,8,-0.20332355816226788,-2.497556207233626,5,1
2018,139,1243,50,1420,43,9,16,0.6666666666666666,4.484848484848484,0.6774193548387096,1.5161290322580645,-7,-0.010752688172043001,2.96871945259042,7,1
2018,139,1305,75,1153,73,7,2,0.7941176470588235,10.205882352941176,0.8823529411764706,17.323529411764707,5,-0.08823529411764708,-7.117647058823531,2,1
2018,139,1345,76,1139,73,2,10,0.8235294117647058,15.5,0.6060606060606061,6.333333333333333,-8,0.21746880570409977,9.166666666666668,3,1
2018,139,1393,55,1277,53,11,3,0.6060606060606061,3.0,0.8787878787878788,16.181818181818183,8,-0.2727272727272727,-13.181818181818183,2,1
2018,139,1401,86,1314,65,7,2,0.625,5.1875,0.7142857142857143,8.857142857142858,5,-0.0892857142857143,-3.6696428571428577,21,1
2018,139,1452,94,1267,71,5,13,0.7058823529411765,10.617647058823529,0.696969696969697,4.515151515151516,-8,0.0089126559714795,6.102495543672013,23,1
2018,143,1199,75,1211,60,9,4,0.6451612903225806,7.290322580645161,0.8823529411764706,17.38235294117647,5,-0.23719165085388993,-10.09203036053131,15,1
2018,143,1243,61,1246,58,9,5,0.6666666666666666,4.484848484848484,0.7058823529411765,6.4411764705882355,4,-0.03921568627450989,-1.956327985739751,3,1
2018,143,1260,69,1305,68,11,7,0.84375,9.65625,0.7941176470588235,10.205882352941176,4,0.049632352941176516,-0.5496323529411757,1,1
2018,143,1276,99,1401,72,3,7,0.7941176470588235,10.117647058823529,0.625,5.1875,-4,0.16911764705882348,4.930147058823529,27,1
2018,144,1181,69,1393,65,2,11,0.7878787878787878,15.090909090909092,0.6060606060606061,3.0,-9,0.18181818181818177,12.090909090909092,4,1
2018,144,1242,80,1155,76,1,5,0.7941176470588235,10.558823529411763,0.71875,7.46875,-4,0.07536764705882348,3.0900735294117627,4,1
2018,144,1403,78,1345,65,3,2,0.7272727272727273,10.545454545454545,0.8235294117647058,15.5,1,-0.09625668449197855,-4.954545454545455,13,1
2018,144,1437,90,1452,78,1,5,0.8823529411764706,16.176470588235293,0.7058823529411765,10.617647058823529,-4,0.17647058823529405,5.5588235294117645,12,1
2018,145,1260,78,1243,62,11,9,0.84375,9.65625,0.6666666666666666,4.484848484848484,2,0.17708333333333337,5.171401515151516,16,1
